"x","y","z"
"83.2594","-163.236","-46.485"
"83.0267","-163.424","-46.486"
"82.7662","-163.619","-46.479"
"82.4757","-163.853","-46.497"
"82.1549","-164.096","-46.51"
"81.8056","-164.366","-46.501"
"81.4234","-164.646","-46.489"
"81.0154","-164.948","-46.499"
"80.5618","-165.267","-46.464"
"80.1056","-165.584","-46.46"
"79.604","-165.911","-46.482"
"79.083","-166.257","-46.454"
"78.5102","-166.617","-46.51"
"77.8761","-167.009","-46.513"
"77.1744","-167.438","-46.515"
"76.4009","-167.875","-46.532"
"75.5872","-168.357","-46.527"
"74.7323","-168.874","-46.492"
"73.8492","-169.369","-46.503"
"72.9384","-169.907","-46.517"
"71.9928","-170.436","-46.509"
"71.0261","-170.998","-46.524"
"70.0442","-171.519","-46.529"
"69.0859","-172.094","-46.593"
"68.13","-172.677","-46.595"
"67.1709","-173.235","-46.542"
"66.2152","-173.809","-46.575"
"65.2735","-174.375","-46.587"
"64.3327","-174.955","-46.538"
"63.4056","-175.536","-46.572"
"62.505","-176.161","-46.555"
"61.5995","-176.777","-46.577"
"60.6941","-177.393","-46.601"
"59.8107","-178.031","-46.63"
"58.944","-178.696","-46.619"
"58.0858","-179.376","-46.631"
"57.2437","-180.058","-46.63"
"56.4181","-180.784","-46.632"
"55.6205","-181.495","-46.639"
"54.8687","-182.23","-46.659"
"54.1714","-182.944","-46.674"
"53.5136","-183.641","-46.648"
"52.9193","-184.314","-46.666"
"52.3745","-184.97","-46.674"
"51.8659","-185.585","-46.692"
"51.4022","-186.171","-46.702"
"50.9725","-186.752","-46.706"
"50.5866","-187.293","-46.696"
"50.2125","-187.816","-46.711"
"49.857","-188.349","-46.719"
"49.5117","-188.879","-46.758"
"49.1846","-189.43","-46.737"
"48.8689","-189.977","-46.738"
"48.5593","-190.528","-46.736"
"48.2622","-191.083","-46.751"
"47.9774","-191.647","-46.75"
"47.6951","-192.214","-46.763"
"47.4494","-192.771","-46.744"
"47.1919","-193.347","-46.689"
"46.9468","-193.93","-46.688"
"46.704","-194.518","-46.725"
"46.4945","-195.087","-46.705"
"46.2753","-195.683","-46.762"
"46.064","-196.27","-46.796"
"45.8849","-196.871","-46.792"
"45.693","-197.479","-46.8"
"45.5249","-198.093","-46.826"
"45.3807","-198.703","-46.779"
"45.2183","-199.291","-46.776"
"45.0836","-199.877","-46.819"
"44.9748","-200.437","-46.754"
"44.8714","-200.981","-46.78"
"44.7679","-201.484","-46.86"
"44.6642","-201.954","-46.941"
"44.6135","-202.457","-46.829"
"44.5484","-202.891","-46.863"
"44.4909","-203.321","-46.865"
"44.4481","-203.726","-46.865"
"44.4233","-204.111","-46.82"
"44.3956","-204.468","-46.826"
"44.3605","-204.817","-46.876"
"44.3382","-205.163","-46.894"
"44.315","-205.535","-46.883"
"44.269","-205.873","-46.992"
"44.2495","-206.248","-46.981"
"44.2349","-206.63","-46.979"
"44.2298","-206.989","-46.98"
"44.225","-207.377","-46.951"
"44.2127","-207.767","-46.948"
"44.2181","-208.151","-46.938"
"44.2174","-208.529","-46.987"
"44.2242","-208.952","-46.98"
"44.2356","-209.394","-46.981"
"44.2421","-209.87","-47.015"
"44.2636","-210.351","-47.017"
"44.278","-210.861","-47.001"
"44.3166","-211.361","-46.975"
"44.3208","-211.876","-47.087"
"44.3639","-212.437","-47.002"
"44.3917","-213.005","-47.046"
"44.4423","-213.611","-47.067"
"44.4781","-214.252","-47.086"
"44.5407","-214.921","-47.119"
"44.5909","-215.63","-47.094"
"44.6543","-216.362","-47.142"
"44.7251","-217.097","-47.176"
"44.8098","-217.829","-47.173"
"44.8866","-218.573","-47.199"
"44.9686","-219.313","-47.228"
"45.0827","-220.069","-47.19"
"45.1673","-220.805","-47.202"
"45.2724","-221.526","-47.233"
"45.3636","-222.253","-47.2"
"45.4523","-222.975","-47.193"
"45.543","-223.674","-47.23"
"45.6289","-224.364","-47.218"
"45.7277","-225.042","-47.192"
"45.8034","-225.648","-47.236"
"45.872","-226.282","-47.258"
"45.9545","-226.874","-47.255"
"46.027","-227.416","-47.294"
"46.091","-227.948","-47.277"
"46.1544","-228.455","-47.279"
"46.2161","-228.939","-47.284"
"46.2769","-229.449","-47.299"
"46.3452","-229.964","-47.281"
"46.3951","-230.461","-47.344"
"46.4757","-230.986","-47.318"
"46.5364","-231.543","-47.354"
"46.6032","-232.113","-47.359"
"46.6736","-232.728","-47.358"
"46.7579","-233.385","-47.367"
"46.8415","-234.069","-47.373"
"46.9211","-234.804","-47.395"
"47.0195","-235.585","-47.407"
"47.1127","-236.414","-47.394"
"47.208","-237.261","-47.431"
"47.3383","-238.154","-47.335"
"47.4191","-238.981","-47.462"
"47.5253","-239.883","-47.431"
"47.6327","-240.791","-47.435"
"47.7459","-241.713","-47.46"
"47.8266","-242.674","-47.506"
"47.9403","-243.667","-47.499"
"48.0609","-244.685","-47.531"
"48.1786","-245.757","-47.532"
"48.2884","-246.843","-47.574"
"48.4305","-247.989","-47.541"
"48.5812","-249.181","-47.561"
"48.7204","-250.426","-47.56"
"48.8486","-251.704","-47.607"
"49.0067","-253.036","-47.587"
"49.1245","-254.374","-47.664"
"49.2718","-255.73","-47.7"
"49.4203","-257.135","-47.675"
"49.5622","-258.507","-47.73"
"49.7137","-259.894","-47.759"
"49.8264","-261.321","-47.74"
"49.9241","-262.79","-47.574"
"50.1417","-264.15","-47.719"
"50.2959","-265.574","-47.673"
"50.4648","-266.965","-47.695"
"50.6184","-268.367","-47.679"
"50.8905","-269.667","-47.852"
"51.0831","-271.02","-47.897"
"51.2517","-272.424","-47.819"
"51.4109","-273.808","-47.852"
"51.5747","-275.203","-47.874"
"51.7202","-276.625","-47.838"
"51.895","-278.033","-47.834"
"52.0888","-279.434","-47.86"
"52.2593","-280.857","-47.845"
"52.3877","-282.307","-47.751"
"52.5666","-283.702","-47.788"
"52.737","-285.088","-47.772"
"52.8979","-286.455","-47.827"
"53.0441","-287.807","-47.867"
"53.1924","-289.173","-47.772"
"53.3611","-290.487","-47.864"
"53.4851","-291.823","-47.83"
"53.6339","-293.13","-47.829"
"53.7957","-294.42","-47.842"
"53.9491","-295.697","-47.846"
"54.1277","-296.968","-47.816"
"54.3021","-298.215","-47.838"
"54.4955","-299.452","-47.826"
"54.6768","-300.677","-47.791"
"54.8799","-301.882","-47.839"
"55.1078","-303.099","-47.829"
"55.3228","-304.328","-47.827"
"55.5432","-305.591","-47.785"
"55.7656","-306.826","-47.872"
"56.0373","-308.137","-47.699"
"56.3026","-309.409","-47.808"
"56.6185","-310.714","-47.812"
"56.9872","-312.014","-47.813"
"57.3615","-313.341","-47.847"
"57.796","-314.667","-47.884"
"58.3057","-316.004","-47.893"
"58.824","-317.342","-47.886"
"59.4148","-318.652","-48.003"
"60.0627","-319.985","-47.975"
"60.7364","-321.337","-48.016"
"61.4908","-322.678","-47.98"
"62.2788","-323.987","-48.086"
"63.159","-325.321","-48.075"
"64.0845","-326.609","-48.132"
"65.0755","-327.891","-48.232"
"66.0773","-329.187","-48.341"
"67.1516","-330.454","-48.388"
"68.2467","-331.74","-48.496"
"69.4121","-333.024","-48.487"
"70.6044","-334.25","-48.585"
"71.8432","-335.516","-48.611"
"73.1359","-336.787","-48.545"
"74.4383","-338.027","-48.57"
"75.7508","-339.264","-48.638"
"77.0926","-340.486","-48.658"
"78.4702","-341.73","-48.621"
"79.8198","-342.944","-48.644"
"81.1916","-344.173","-48.616"
"82.5747","-345.4","-48.542"
"83.9639","-346.591","-48.481"
"85.2888","-347.791","-48.589"
"86.6658","-348.966","-48.603"
"88.04","-350.154","-48.588"
"89.4056","-351.337","-48.62"
"90.7654","-352.543","-48.573"
"92.1042","-353.695","-48.714"
"93.4624","-354.872","-48.74"
"94.8346","-356.042","-48.763"
"96.1878","-357.218","-48.727"
"97.5497","-358.395","-48.712"
"98.885","-359.582","-48.687"
"100.24","-360.735","-48.716"
"101.59","-361.895","-48.709"
"102.92","-363.061","-48.723"
"104.245","-364.231","-48.7"
"105.575","-365.383","-48.684"
"106.873","-366.529","-48.664"
"108.159","-367.659","-48.686"
"109.446","-368.783","-48.647"
"110.709","-369.906","-48.63"
"111.942","-371.021","-48.596"
"113.193","-372.113","-48.557"
"114.415","-373.193","-48.556"
"115.637","-374.27","-48.545"
"116.863","-375.32","-48.551"
"118.063","-376.407","-48.509"
"119.296","-377.445","-48.542"
"120.51","-378.516","-48.512"
"121.718","-379.588","-48.485"
"122.926","-380.674","-48.482"
"124.156","-381.743","-48.467"
"125.393","-382.809","-48.468"
"126.628","-383.891","-48.462"
"127.868","-384.986","-48.444"
"129.137","-386.06","-48.438"
"130.416","-387.142","-48.419"
"131.693","-388.257","-48.405"
"132.955","-389.381","-48.401"
"134.245","-390.513","-48.4"
"135.536","-391.653","-48.393"
"136.838","-392.785","-48.388"
"138.121","-393.923","-48.396"
"139.398","-395.032","-48.397"
"140.669","-396.144","-48.367"
"141.929","-397.238","-48.37"
"143.184","-398.328","-48.397"
"144.42","-399.405","-48.373"
"145.646","-400.457","-48.394"
"146.856","-401.521","-48.343"
"148.051","-402.567","-48.348"
"149.24","-403.575","-48.343"
"150.427","-404.591","-48.343"
"151.63","-405.612","-48.293"
"152.84","-406.63","-48.301"
"154.053","-407.682","-48.306"
"155.281","-408.733","-48.312"
"156.524","-409.831","-48.315"
"157.8","-410.903","-48.297"
"159.065","-412.038","-48.282"
"160.367","-413.187","-48.259"
"161.652","-414.349","-48.163"
"162.984","-415.389","-48.252"
"164.245","-416.545","-48.184"
"165.482","-417.737","-48.131"
"166.725","-418.793","-48.142"
"167.985","-419.871","-48.176"
"169.232","-420.898","-48.145"
"170.442","-422","-48.054"
"171.693","-422.99","-48.047"
"172.848","-424.063","-48.102"
"174.023","-425.054","-47.904"
"175.177","-426.047","-47.956"
"176.29","-427.113","-47.952"
"177.439","-428.036","-47.907"
"178.529","-429.021","-47.93"
"179.579","-430.039","-48.006"
"180.647","-430.976","-48.042"
"181.707","-432.053","-47.966"
"182.73","-433.142","-48.001"
"183.78","-434.186","-47.923"
"184.815","-435.272","-47.865"
"185.82","-436.452","-47.827"
"186.838","-437.624","-47.821"
"187.898","-438.718","-47.776"
"188.9","-440.002","-47.805"
"189.913","-441.224","-47.802"
"190.933","-442.582","-47.856"
"191.995","-443.823","-47.813"
"193.036","-445.165","-47.93"
"194.059","-446.671","-47.845"
"195.124","-448.194","-47.767"
"196.219","-449.663","-47.809"
"197.354","-451.126","-47.783"
"198.513","-452.633","-47.794"
"199.708","-454.064","-47.82"
"200.928","-455.665","-47.879"
"202.261","-457.144","-47.833"
"203.599","-458.642","-47.821"
"204.968","-460.158","-47.811"
"206.405","-461.673","-47.866"
"207.899","-463.154","-47.853"
"209.446","-464.629","-47.827"
"211.014","-466.093","-47.881"
"212.662","-467.497","-47.893"
"214.352","-468.879","-47.899"
"216.121","-470.273","-47.864"
"217.88","-471.624","-47.923"
"219.712","-472.941","-47.939"
"221.593","-474.232","-47.93"
"223.505","-475.467","-47.939"
"225.439","-476.666","-47.973"
"227.417","-477.821","-47.986"
"229.42","-478.907","-47.979"
"231.45","-479.978","-47.941"
"233.488","-481.002","-47.945"
"235.506","-482.103","-47.963"
"237.574","-483.045","-47.949"
"239.66","-483.991","-47.934"
"241.759","-484.858","-47.937"
"243.859","-485.734","-47.952"
"245.989","-486.51","-47.877"
"248.118","-487.263","-47.896"
"250.278","-487.931","-47.889"
"252.424","-488.598","-47.928"
"254.597","-489.18","-47.938"
"256.766","-489.701","-47.953"
"258.965","-490.175","-47.965"
"261.173","-490.618","-47.955"
"263.379","-490.997","-47.973"
"265.604","-491.311","-47.965"
"267.83","-491.595","-47.958"
"270.069","-491.832","-48.016"
"272.307","-492.037","-48.02"
"274.55","-492.215","-48.038"
"276.8","-492.368","-48.036"
"279.048","-492.511","-48.071"
"281.32","-492.633","-48.102"
"283.567","-492.725","-48.119"
"285.822","-492.82","-48.128"
"288.064","-492.888","-48.142"
"290.297","-492.936","-48.186"
"292.525","-492.973","-48.167"
"294.729","-493.014","-48.204"
"296.931","-493.069","-48.212"
"299.126","-493.146","-48.214"
"301.28","-493.216","-48.203"
"303.41","-493.323","-48.214"
"305.469","-493.444","-48.257"
"307.495","-493.57","-48.246"
"309.443","-493.707","-48.272"
"311.332","-493.89","-48.324"
"313.182","-494.102","-48.296"
"314.921","-494.326","-48.341"
"316.6","-494.633","-48.37"
"318.246","-494.95","-48.282"
"319.823","-495.403","-48.342"
"321.358","-496.017","-48.329"
"322.817","-496.7","-48.333"
"324.201","-497.509","-48.34"
"325.505","-498.43","-48.272"
"326.694","-499.468","-48.248"
"327.776","-500.613","-48.242"
"328.743","-501.817","-48.219"
"329.567","-503.17","-48.207"
"330.256","-504.496","-48.234"
"330.811","-505.941","-48.185"
"331.207","-507.389","-48.226"
"331.485","-508.924","-48.117"
"331.586","-510.523","-48.117"
"331.536","-512.11","-48.141"
"331.303","-513.737","-48.122"
"330.899","-515.328","-48.156"
"330.338","-516.897","-48.155"
"329.622","-518.445","-48.15"
"328.794","-519.981","-48.128"
"327.794","-521.482","-48.196"
"326.752","-522.937","-48.146"
"325.619","-524.419","-48.19"
"324.442","-525.917","-48.184"
"323.227","-527.421","-48.192"
"321.995","-528.978","-48.154"
"320.732","-530.6","-48.112"
"319.405","-532.19","-48.152"
"318.069","-533.833","-48.065"
"316.705","-535.559","-48.087"
"315.263","-537.22","-48.183"
"313.864","-538.982","-48.16"
"312.488","-540.804","-48.067"
"311.064","-542.65","-47.991"
"309.594","-544.453","-47.958"
"308.122","-546.302","-48.048"
"306.554","-548.182","-48.215"
"305.06","-550.16","-48.098"
"303.519","-552.131","-48.016"
"301.996","-554.156","-47.902"
"300.373","-556.164","-47.972"
"298.819","-558.294","-47.704"
"296.938","-560.352","-48.06"
"295.331","-562.344","-48.075"
"293.74","-564.395","-47.945"
"292.083","-566.424","-47.943"
"290.261","-568.373","-48.202"
"288.499","-570.366","-48.197"
"286.677","-572.36","-48.423"
"285.164","-574.477","-48.115"
"283.512","-576.586","-47.983"
"281.732","-578.647","-47.97"
"280.117","-580.818","-47.704"
"278.355","-582.877","-47.66"
"276.384","-584.814","-47.867"
"274.709","-586.904","-47.439"
"272.818","-588.843","-47.539"
"270.998","-590.789","-47.462"
"269.136","-592.739","-47.424"
"267.236","-594.544","-47.443"
"265.269","-596.36","-47.489"
"263.375","-598.231","-47.317"
"261.444","-600.029","-47.304"
"259.471","-601.796","-47.224"
"257.522","-603.564","-46.991"
"255.495","-605.259","-46.939"
"253.441","-606.935","-46.884"
"251.351","-608.563","-46.854"
"249.227","-610.152","-46.755"
"247.026","-611.673","-46.82"
"244.851","-613.2","-46.776"
"242.661","-614.708","-46.729"
"240.482","-616.201","-46.679"
"238.279","-617.679","-46.601"
"236.078","-619.151","-46.557"
"233.908","-620.639","-46.508"
"231.67","-622.053","-46.468"
"229.486","-623.498","-46.242"
"227.267","-624.929","-46.277"
"225.072","-626.394","-46.155"
"222.858","-627.794","-46.004"
"220.646","-629.201","-45.981"
"218.445","-630.613","-45.929"
"216.234","-632.027","-45.901"
"214.037","-633.414","-45.84"
"211.856","-634.834","-45.806"
"209.666","-636.204","-45.828"
"207.499","-637.581","-45.793"
"205.334","-638.934","-45.809"
"203.18","-640.285","-45.791"
"201.028","-641.607","-45.787"
"198.899","-642.954","-45.751"
"196.766","-644.278","-45.761"
"194.655","-645.605","-45.756"
"192.554","-646.915","-45.774"
"190.48","-648.218","-45.795"
"188.444","-649.503","-45.838"
"186.44","-650.749","-45.888"
"184.473","-651.961","-45.904"
"182.526","-653.138","-45.927"
"180.611","-654.261","-45.987"
"178.743","-655.352","-45.984"
"176.928","-656.392","-45.983"
"175.175","-657.388","-45.967"
"173.441","-658.31","-45.916"
"171.768","-659.211","-45.832"
"170.123","-660.051","-45.791"
"168.504","-660.837","-45.713"
"166.914","-661.58","-45.682"
"165.362","-662.286","-45.61"
"163.846","-662.944","-45.524"
"162.36","-663.534","-45.479"
"160.955","-664.097","-45.371"
"159.595","-664.584","-45.301"
"158.315","-665.021","-45.228"
"157.089","-665.422","-45.154"
"155.939","-665.761","-45.077"
"154.856","-666.064","-45.011"
"153.843","-666.306","-44.995"
"152.913","-666.549","-44.909"
"152.051","-666.719","-44.878"
"151.262","-666.882","-44.848"
"150.586","-667.02","-44.777"
"149.997","-667.115","-44.785"
"149.529","-667.198","-44.742"
"149.154","-667.258","-44.765"
"148.908","-667.293","-44.745"
"148.743","-667.324","-44.759"
"148.651","-667.332","-44.748"
"148.644","-667.343","-44.709"
"148.667","-667.335","-44.733"
"148.661","-667.334","-44.729"
"148.663","-667.334","-44.727"
"148.661","-667.333","-44.729"
"148.656","-667.336","-44.724"
"148.654","-667.334","-44.724"
"148.653","-667.334","-44.726"
"148.657","-667.334","-44.726"
"148.656","-667.332","-44.726"
"148.658","-667.334","-44.732"
"148.657","-667.334","-44.731"
"148.659","-667.336","-44.73"
"148.659","-667.333","-44.731"
"148.658","-667.334","-44.732"
"148.656","-667.332","-44.728"
"148.657","-667.329","-44.729"
"148.654","-667.332","-44.727"
"148.656","-667.332","-44.727"
"148.656","-667.331","-44.729"
"148.654","-667.332","-44.728"
"148.656","-667.332","-44.731"
"148.654","-667.334","-44.732"
"148.657","-667.332","-44.733"
"148.654","-667.334","-44.73"
"148.654","-667.332","-44.732"
"148.652","-667.329","-44.735"
"148.648","-667.329","-44.736"
"148.652","-667.327","-44.737"
"148.65","-667.325","-44.737"
"148.653","-667.327","-44.736"
"148.651","-667.325","-44.736"
"148.653","-667.325","-44.734"
"148.65","-667.323","-44.739"
"148.651","-667.323","-44.736"
"148.656","-667.329","-44.733"
"148.653","-667.329","-44.737"
"148.656","-667.327","-44.733"
"148.656","-667.327","-44.735"
"148.653","-667.325","-44.737"
"148.658","-667.327","-44.732"
"148.657","-667.325","-44.735"
"148.657","-667.327","-44.732"
"148.657","-667.325","-44.733"
"148.657","-667.325","-44.735"
"148.661","-667.325","-44.734"
"148.656","-667.327","-44.735"
"148.657","-667.329","-44.733"
"148.656","-667.327","-44.735"
"148.644","-667.33","-44.739"
"148.614","-667.333","-44.738"
"148.557","-667.346","-44.731"
"148.478","-667.355","-44.73"
"148.353","-667.378","-44.726"
"148.16","-667.407","-44.719"
"147.877","-667.457","-44.717"
"147.498","-667.503","-44.711"
"147.008","-667.593","-44.689"
"146.415","-667.671","-44.655"
"145.699","-667.777","-44.627"
"144.88","-667.896","-44.581"
"143.978","-668.012","-44.547"
"142.994","-668.126","-44.511"
"141.932","-668.213","-44.487"
"140.81","-668.313","-44.435"
"139.622","-668.351","-44.399"
"138.381","-668.355","-44.367"
"137.092","-668.337","-44.35"
"135.737","-668.269","-44.309"
"134.321","-668.149","-44.33"
"132.85","-667.966","-44.302"
"131.315","-667.735","-44.284"
"129.765","-667.426","-44.255"
"128.191","-667.022","-44.297"
"126.611","-666.575","-44.277"
"125.038","-666.019","-44.29"
"123.473","-665.413","-44.326"
"121.94","-664.719","-44.321"
"120.431","-663.96","-44.349"
"118.964","-663.134","-44.388"
"117.535","-662.258","-44.452"
"116.135","-661.341","-44.461"
"114.768","-660.398","-44.523"
"113.4","-659.395","-44.568"
"112.043","-658.335","-44.633"
"110.716","-657.239","-44.73"
"109.416","-656.146","-44.85"
"108.114","-654.989","-44.973"
"106.84","-653.813","-45.077"
"105.566","-652.629","-45.156"
"104.329","-651.41","-45.298"
"103.098","-650.185","-45.403"
"101.871","-648.977","-45.524"
"100.685","-647.764","-45.616"
"99.5362","-646.551","-45.75"
"98.3936","-645.384","-45.829"
"97.2922","-644.187","-45.934"
"96.2193","-643.046","-46.007"
"95.1833","-641.888","-46.13"
"94.1825","-640.775","-46.22"
"93.2311","-639.689","-46.312"
"92.315","-638.642","-46.394"
"91.4386","-637.616","-46.5"
"90.6064","-636.625","-46.57"
"89.8018","-635.675","-46.628"
"89.0404","-634.756","-46.72"
"88.3267","-633.882","-46.771"
"87.6318","-633.054","-46.833"
"86.996","-632.264","-46.899"
"86.4036","-631.541","-46.937"
"85.8698","-630.877","-47"
"85.3818","-630.282","-47.044"
"84.9662","-629.747","-47.081"
"84.5889","-629.277","-47.126"
"84.2688","-628.873","-47.184"
"84.0067","-628.55","-47.171"
"83.7604","-628.243","-47.215"
"83.5108","-627.923","-47.213"
"83.2364","-627.589","-47.259"
"82.9674","-627.242","-47.28"
"82.6963","-626.882","-47.304"
"82.3895","-626.497","-47.328"
"82.0678","-626.104","-47.341"
"81.7255","-625.64","-47.38"
"81.3288","-625.147","-47.422"
"80.88","-624.585","-47.467"
"80.3974","-623.977","-47.493"
"79.8613","-623.305","-47.536"
"79.2689","-622.538","-47.553"
"78.6447","-621.741","-47.603"
"77.9579","-620.892","-47.624"
"77.2553","-619.98","-47.664"
"76.5111","-619.03","-47.693"
"75.7085","-618.012","-47.746"
"74.871","-616.985","-47.776"
"74.0302","-615.853","-47.824"
"73.0859","-614.697","-47.84"
"72.1524","-613.468","-47.838"
"71.1596","-612.162","-47.897"
"70.1485","-610.834","-47.873"
"69.1163","-609.456","-47.951"
"68.0525","-608.039","-47.964"
"66.9585","-606.579","-47.967"
"65.8186","-605.054","-47.998"
"64.666","-603.494","-47.986"
"63.4873","-601.877","-48.007"
"62.281","-600.216","-48.036"
"61.0708","-598.513","-48.034"
"59.8318","-596.765","-48.049"
"58.5637","-595.024","-48.034"
"57.2686","-593.215","-48.027"
"55.9768","-591.423","-47.997"
"54.6822","-589.599","-48"
"53.3917","-587.762","-47.949"
"52.0796","-585.933","-47.941"
"50.8162","-584.071","-47.959"
"49.5509","-582.144","-47.968"
"48.2767","-580.264","-47.963"
"47.0128","-578.374","-47.965"
"45.7163","-576.482","-47.94"
"44.4518","-574.57","-47.934"
"43.1936","-572.616","-47.939"
"41.8782","-570.68","-47.895"
"40.5793","-568.742","-47.856"
"39.2996","-566.703","-47.873"
"38.0215","-564.695","-47.843"
"36.6862","-562.668","-47.855"
"35.36","-560.628","-47.842"
"34.0366","-558.578","-47.791"
"32.7182","-556.488","-47.84"
"31.425","-554.303","-47.954"
"30.0826","-552.217","-47.94"
"28.7402","-550.128","-47.942"
"27.4074","-548.055","-47.911"
"26.0706","-545.995","-47.911"
"24.7646","-543.952","-47.847"
"23.4465","-541.937","-47.832"
"22.1391","-539.944","-47.823"
"20.8577","-538.01","-47.768"
"19.5977","-536.116","-47.763"
"18.3909","-534.251","-47.765"
"17.1977","-532.437","-47.698"
"16.0565","-530.609","-47.713"
"14.9073","-528.793","-47.658"
"13.7892","-526.991","-47.637"
"12.6624","-525.185","-47.596"
"11.5524","-523.361","-47.566"
"10.4515","-521.526","-47.522"
"9.37953","-519.648","-47.49"
"8.25958","-517.777","-47.455"
"7.15663","-515.883","-47.386"
"6.02283","-513.969","-47.343"
"4.87052","-512.044","-47.305"
"3.71152","-510.089","-47.277"
"2.53982","-508.139","-47.246"
"1.36299","-506.192","-47.205"
"0.19207","-504.259","-47.164"
"-0.99297","-502.336","-47.14"
"-2.16374","-500.442","-47.1"
"-3.32395","-498.574","-47.075"
"-4.48625","-496.736","-47.022"
"-5.62043","-494.924","-47.002"
"-6.74343","-493.161","-46.99"
"-7.86632","-491.438","-46.967"
"-8.97464","-489.777","-46.923"
"-10.0505","-488.167","-46.905"
"-11.1157","-486.626","-46.891"
"-12.1524","-485.138","-46.861"
"-13.1741","-483.7","-46.846"
"-14.1472","-482.321","-46.817"
"-15.0981","-481.001","-46.773"
"-16.0083","-479.705","-46.728"
"-16.8887","-478.466","-46.701"
"-17.7515","-477.225","-46.695"
"-18.5887","-476.011","-46.676"
"-19.4138","-474.815","-46.641"
"-20.2248","-473.611","-46.646"
"-21.0314","-472.424","-46.63"
"-21.8208","-471.211","-46.609"
"-22.6112","-469.988","-46.585"
"-23.3886","-468.746","-46.549"
"-24.1569","-467.497","-46.52"
"-24.9149","-466.237","-46.509"
"-25.6627","-464.974","-46.471"
"-26.3912","-463.693","-46.43"
"-27.0958","-462.409","-46.44"
"-27.7681","-461.142","-46.431"
"-28.4121","-459.848","-46.418"
"-29.0275","-458.563","-46.343"
"-29.594","-457.285","-46.311"
"-30.1389","-455.951","-46.304"
"-30.6574","-454.617","-46.3"
"-31.1429","-453.272","-46.28"
"-31.575","-451.905","-46.239"
"-31.9778","-450.521","-46.238"
"-32.364","-449.085","-46.266"
"-32.6738","-447.654","-46.225"
"-32.9409","-446.225","-46.185"
"-33.1498","-444.781","-46.112"
"-33.3465","-443.307","-46.08"
"-33.5138","-441.812","-46.123"
"-33.6209","-440.32","-46.076"
"-33.6949","-438.813","-46.08"
"-33.7222","-437.3","-46.055"
"-33.6968","-435.786","-46.005"
"-33.6765","-434.235","-46.068"
"-33.5788","-432.696","-46.081"
"-33.4557","-431.15","-46.074"
"-33.2729","-429.622","-46.028"
"-33.0642","-428.067","-46.038"
"-32.8433","-426.527","-46.036"
"-32.5844","-424.974","-46.029"
"-32.3017","-423.421","-45.998"
"-31.9784","-421.858","-45.966"
"-31.6437","-420.291","-45.962"
"-31.2835","-418.707","-45.918"
"-30.8856","-417.126","-45.899"
"-30.505","-415.533","-45.921"
"-30.0913","-413.925","-45.913"
"-29.6712","-412.311","-45.919"
"-29.2418","-410.683","-45.896"
"-28.8093","-409.073","-45.891"
"-28.3781","-407.471","-45.874"
"-27.9518","-405.861","-45.903"
"-27.5044","-404.257","-45.867"
"-27.0526","-402.637","-45.849"
"-26.6087","-401.026","-45.838"
"-26.1713","-399.424","-45.84"
"-25.724","-397.826","-45.835"
"-25.2848","-396.25","-45.842"
"-24.855","-394.694","-45.814"
"-24.4161","-393.127","-45.816"
"-23.9682","-391.551","-45.82"
"-23.5151","-389.97","-45.826"
"-23.0541","-388.376","-45.81"
"-22.599","-386.77","-45.826"
"-22.1375","-385.16","-45.844"
"-21.6861","-383.552","-45.863"
"-21.2221","-381.942","-45.866"
"-20.7658","-380.335","-45.879"
"-20.3132","-378.727","-45.904"
"-19.8542","-377.117","-45.908"
"-19.3979","-375.511","-45.921"
"-18.9474","-373.891","-45.951"
"-18.49","-372.292","-45.965"
"-18.0298","-370.681","-46.009"
"-17.5596","-369.076","-46.026"
"-17.1135","-367.476","-46.065"
"-16.6536","-365.874","-46.082"
"-16.1848","-364.273","-46.099"
"-15.7301","-362.681","-46.123"
"-15.2715","-361.083","-46.142"
"-14.8192","-359.487","-46.149"
"-14.3633","-357.897","-46.163"
"-13.9092","-356.325","-46.157"
"-13.4504","-354.764","-46.154"
"-13.0128","-353.199","-46.171"
"-12.5595","-351.655","-46.196"
"-12.1184","-350.099","-46.234"
"-11.6794","-348.573","-46.258"
"-11.205","-347.039","-46.205"
"-10.7737","-345.518","-46.219"
"-10.342","-343.981","-46.304"
"-9.88619","-342.483","-46.348"
"-9.46126","-340.966","-46.395"
"-9.05057","-339.463","-46.554"
"-8.60375","-337.97","-46.6"
"-8.18327","-336.477","-46.711"
"-7.71188","-335.004","-46.826"
"-7.24451","-333.54","-46.867"
"-6.76056","-332.067","-46.995"
"-6.22089","-330.666","-47.063"
"-5.73435","-329.279","-47.147"
"-5.12779","-327.867","-47.256"
"-4.54969","-326.484","-47.349"
"-4.007","-325.153","-47.46"
"-3.43017","-323.859","-47.534"
"-2.83787","-322.595","-47.508"
"-2.24613","-321.307","-47.677"
"-1.65374","-320.084","-47.813"
"-1.04132","-318.907","-47.809"
"-0.44726","-317.758","-47.855"
"0.141401","-316.666","-47.744"
"0.755583","-315.561","-47.815"
"1.28943","-314.541","-47.704"
"1.91552","-313.503","-47.827"
"2.45115","-312.465","-47.769"
"3.04033","-311.399","-47.942"
"3.52324","-310.449","-47.872"
"3.76468","-309.466","-48.014"
"4.44928","-308.401","-48.091"
"4.84665","-307.411","-48.195"
"5.32259","-306.53","-48.249"
